sid_excel,settlement_name,source_field,raw_value
1290383:9,Jenjić,mid,1290383
1290383:10,Kopanice,mid,1290383
1290383:11,Kostrč,mid,1290383
1290383:12,Lepnica,mid,1290383
1290383:13,Matići,mid,1290383
1290383:14,Orašje,mid,1290383
1290383:15,Oštra Luka,mid,1290383
1290383:16,Tolisa,mid,1290383
1290383:17,Ugljara,mid,1290383
1290383:18,Vidovice,mid,1290383
1291077:4,Naseljeno mjesto,mid,1291077
1291077:5,Aginci,mid,1291077
1291077:6,Babinac,mid,1291077
1291077:7,Bačvani,mid,1291077
1291077:8,Bijakovac,mid,1291077
1291077:9,Bjelajci,mid,1291077
1291077:10,Božići,mid,1291077
1291077:11,Brekinja,mid,1291077
1291077:12,Čelebinci,mid,1291077
1291077:13,Čitluk,mid,1291077
1291077:14,Čuklinac,mid,1291077
1291077:15,Demirovac,mid,1291077
1291077:16,Dizdarlije,mid,1291077
1291077:17,Donja Gradina,mid,1291077
1291077:18,Donja Jutrogošta,mid,1291077
1291077:19,Donja Slabinja,mid,1291077
1291077:20,Donji Jelovac,mid,1291077
1291077:21,Draksenić,mid,1291077
1291077:22,Furde,mid,1291077
1291077:23,Gornja Gradina,mid,1291077
1291077:24,Gornjoselci,mid,1291077
1291077:25,Gunjevci,mid,1291077
1291077:26,Hadžibajir,mid,1291077
1291077:27,Hajderovci,mid,1291077
1291077:28,Jasenje,mid,1291077
1291077:29,Johova,mid,1291077
1291077:30,Jošik,mid,1291077
1291077:31,Kadin Jelovac,mid,1291077
1291077:32,Klekovci,mid,1291077
1291077:33,Knežica,mid,1291077
1291077:34,Komlenac,mid,1291077
1291077:35,Košuća,mid,1291077
1291077:36,Koturovi,mid,1291077
1291077:37,Kozarska Dubica,mid,1291077
1291077:38,Kriva Rijeka,mid,1291077
1291077:39,Maglajci,mid,1291077
1291077:40,Malo Dvorište,mid,1291077
1291077:41,Međeđa,mid,1291077
1291077:42,Međuvođe,mid,1291077
1291077:43,Mirkovac,mid,1291077
1291077:44,Mlječanica,mid,1291077
1291077:45,Mrazovci,mid,1291077
1291077:46,Murati,mid,1291077
1291077:47,Novoselci,mid,1291077
1291077:48,Odžinci,mid,1291077
1291077:49,Parnice,mid,1291077
1291077:50,Pobrđani,mid,1291077
1291077:51,Pucari,mid,1291077
1291077:52,Rakovica,mid,1291077
1291077:53,Sjeverovci,mid,1291077
1291077:54,Sključani,mid,1291077
1291077:55,Sreflije,mid,1291077
1291077:56,Strigova,mid,1291077
1291077:57,Suvaja,mid,1291077
1291077:58,Ševarlije,mid,1291077
1291077:59,Tuključani,mid,1291077
1291077:60,Ušivac,mid,1291077
1291077:61,Veliko Dvorište,mid,1291077
1291077:62,Verija,mid,1291077
1291077:63,Vlaškovci,mid,1291077
1291077:64,Vojskova,mid,1291077
1291077:65,Vrioci,mid,1291077
1318354:4,Naseljeno mjesto,mid,1318354
1318354:5,Babin Do,mid,1318354
1318354:6,Borut,mid,1318354
1318354:7,Brestica,mid,1318354
1318354:8,Broćanac,mid,1318354
1318354:9,Brštanica,mid,1318354
1318354:10,Cerovica,mid,1318354
1318354:11,Cerovo,mid,1318354
1318354:12,Crnoglav,mid,1318354
1318354:13,Dobri Do,mid,1318354
1318354:14,Dobrovo,mid,1318354
1318354:15,Donji Drijen,mid,1318354
1318354:16,Donji Zelenikovac,mid,1318354
1318354:17,Dubravica,mid,1318354
1318354:18,Duži,mid,1318354
1318354:19,Glumina,mid,1318354
1318354:20,Gornje Hrasno,mid,1318354
1318354:21,Gradac,mid,1318354
1318354:22,Hotanj Hutovski,mid,1318354
1318354:23,Hutovo,mid,1318354
1318354:24,Kiševo,mid,1318354
1318354:25,Moševići,mid,1318354
1318354:26,Neum,mid,1318354
1318354:27,Prapratnica,mid,1318354
1318354:28,Previš,mid,1318354
1318354:29,Rabrani,mid,1318354
1318354:30,Vinine,mid,1318354
1318354:31,Žukovica,mid,1318354
1319486:4,Naseljeno mjesto,mid,1319486
1319486:5,Androvići,mid,1319486
1319486:6,Baljkovica,mid,1319486
1319486:7,Baljkovica Donja,mid,1319486
1319486:8,Boškovići,mid,1319486
1319486:9,Branjevo,mid,1319486
1319486:10,Buložani,mid,1319486
1319486:11,Cer,mid,1319486
1319486:12,Čelopek,mid,1319486
1319486:13,Divič,mid,1319486
1319486:14,Donja Kamenica,mid,1319486
1319486:15,Donja Pilica,mid,1319486
1319486:16,Donji Lokanj,mid,1319486
1319486:17,Donji Šepak,mid,1319486
1319486:18,Drinjača,mid,1319486
1319486:19,Dugi Dio,mid,1319486
1319486:20,Đevanje,mid,1319486
1319486:21,Đulići,mid,1319486
1319486:22,Ekonomija,mid,1319486
1319486:23,Glodi,mid,1319486
1319486:24,Glumina,mid,1319486
1319486:25,Gornja Kamenica,mid,1319486
1319486:26,Gornja Pilica,mid,1319486
1319486:27,Gornje Snagovo,mid,1319486
1319486:28,Gornji Grbavci,mid,1319486
1319486:29,Gornji Lokanj,mid,1319486
1319486:30,Gornji Šepak,mid,1319486
1319486:31,Donji Grbavci,mid,1319486
1319486:32,Gušteri,mid,1319486
1319486:33,Jardan,mid,1319486
1319486:34,Jasenica,mid,1319486
1319486:35,Jošanica,mid,1319486
1319486:36,Jusići,mid,1319486
1319486:37,Karakaj,mid,1319486
1319486:38,Kiseljak,mid,1319486
1319486:39,Kitovnice,mid,1319486
1319486:40,Klisa,mid,1319486
1319486:41,Kostijerevo,mid,1319486
1319486:42,Kozluk,mid,1319486
1319486:43,Križevići,mid,1319486
1319486:44,Kučić Kula,mid,1319486
1319486:45,Kula Grad,mid,1319486
1319486:46,Liješanj,mid,1319486
1319486:47,Liplje,mid,1319486
1319486:48,Malešić,mid,1319486
1319486:49,Novo Selo,mid,1319486
1319486:50,Odžačina,mid,1319486
1319486:51,Oraovac,mid,1319486
1319486:52,Pađine,mid,1319486
1319486:53,Paljevići,mid,1319486
1319486:54,Petkovci,mid,1319486
1319486:55,Potočani,mid,1319486
1319486:56,Roćević,mid,1319486
1319486:57,Samari,mid,1319486
1319486:58,Skočić,mid,1319486
1319486:59,Snagovo,mid,1319486
1319486:60,Sopotnik,mid,1319486
1319486:61,Srednji Šepak,mid,1319486
1319486:62,Sultanovići,mid,1319486
1319486:63,Šetići,mid,1319486
1319486:64,Tabanci,mid,1319486
1319486:65,Trnovica,mid,1319486
1319486:66,Tršić,mid,1319486
1319486:67,Ugljari,mid,1319486
1319486:68,Ulice,mid,1319486
1319486:69,Vitinica,mid,1319486
1319486:70,Vrela,mid,1319486
1319486:71,Zelinje,mid,1319486
1319486:72,Zvornik,mid,1319486
1320269:4,Naseljeno mjesto,mid,1320269
1320269:5,Banjevac,mid,1320269
1320269:6,Breza,mid,1320269
1320269:7,Bukovik,mid,1320269
1320269:8,Bulbušići,mid,1320269
1320269:9,Gornja Breza,mid,1320269
1320269:10,Izbod,mid,1320269
1320269:11,Kamenice,mid,1320269
1320269:12,Koritnik,mid,1320269
1320269:13,Mahala,mid,1320269
1320269:14,Mahmutovića Rijeka,mid,1320269
1320269:15,Nasići,mid,1320269
1320269:16,Očevlje,mid,1320269
1320269:17,Orahovo,mid,1320269
1320269:18,Podgora,mid,1320269
1320269:19,Potkraj,mid,1320269
1320269:20,Prhinje,mid,1320269
1320269:21,Seoce,mid,1320269
1320269:22,Slivno,mid,1320269
1320269:23,Smailbegovići,mid,1320269
1320269:24,Smrekovica,mid,1320269
1320269:25,Sutješćica,mid,1320269
1320269:26,Trtorići,mid,1320269
1320269:27,Vardište,mid,1320269
1320269:28,Vijesolići,mid,1320269
1320269:29,Vlahinje,mid,1320269
1320269:30,Vrbovik,mid,1320269
1320269:31,Založje,mid,1320269
1320269:32,Župča,mid,1320269
1323835:4,Naseljeno mjesto,mid,1323835
1323835:5,Brdarići,mid,1323835
1323835:6,Brojnići,mid,1323835
1323835:7,Bulozi,mid,1323835
1323835:8,Čeljadinići,mid,1323835
1323835:9,Čemernica,mid,1323835
1323835:10,Datelji,mid,1323835
1323835:11,Donja Vinča,mid,1323835
1323835:12,Kamenica,mid,1323835
1323835:13,Komrani,mid,1323835
1323835:14,Prača,mid,1323835
1323835:15,Renovica,mid,1323835
1323835:16,Srednje,mid,1323835
1323835:17,Šainovići,mid,1323835
1323835:18,Turkovići,mid,1323835
1323835:19,Vražalice,mid,1323835
1355433:4,Naseljeno mjesto,mid,1355433
1355433:5,Barane,mid,1355433
1355433:6,Berkovići,mid,1355433
1355433:7,Bitunja,mid,1355433
1355433:8,Brštanik,mid,1355433
1355433:9,Burmazi,mid,1355433
1355433:10,Dabrica,mid,1355433
1355433:11,Do,mid,1355433
1355433:12,Hatelji,mid,1355433
1355433:13,Hodovo,mid,1355433
1355433:14,Hrgud,mid,1355433
1355433:15,Ljubljenica,mid,1355433
1355433:16,Ljuti Do,mid,1355433
1355433:17,Meča,mid,1355433
1355433:18,Poplat,mid,1355433
1355433:19,Predolje,mid,1355433
1355433:20,Strupići,mid,1355433
1355433:21,Suzina,mid,1355433
1355433:22,Šćepan Krst,mid,1355433
1355433:23,Trusina,mid,1355433
1355433:24,Žegulja,mid,1355433
1367544:4,Naseljeno mjesto,mid,1367544
1367544:5,Bačići,mid,1367544
1367544:6,Bešići,mid,1367544
1367544:7,Bijelo Polje,mid,1367544
1367544:8,Bišina,mid,1367544
1367544:9,Bukovica Donja,mid,1367544
1367544:10,Bukovica Gornja,mid,1367544
1367544:11,Buljevići,mid,1367544
1367544:12,Derventa,mid,1367544
1367544:13,Donje Vrsinje,mid,1367544
1367544:14,Dubačko,mid,1367544
1367544:15,Dubnica,mid,1367544
1367544:16,Dukići,mid,1367544
1367544:17,Đile,mid,1367544
1367544:18,Đurđevići,mid,1367544
1367544:19,Gerovi,mid,1367544
1367544:20,Glušac,mid,1367544
1367544:21,Golići,mid,1367544
1367544:22,Gornje Vrsinje,mid,1367544
1367544:23,Gunjaci,mid,1367544
1367544:24,Jeremići,mid,1367544
1367544:25,Kokanovići,mid,1367544
1367544:26,Koprivno,mid,1367544
1367544:27,Kostrača,mid,1367544
1367544:28,Krajčinovići,mid,1367544
1367544:29,Lukavica,mid,1367544
1367544:30,Lukići,mid,1367544
1367544:31,Maćesi,mid,1367544
1367544:32,Milići,mid,1367544
1367544:33,Mišići,mid,1367544
1367544:34,Nova Kasaba,mid,1367544
1367544:35,Nurići,mid,1367544
1367544:36,Pavkovići,mid,1367544
1367544:37,Podbirač,mid,1367544
1367544:38,Podgora,mid,1367544
1367544:39,Pomol,mid,1367544
1367544:40,Rajići,mid,1367544
1367544:41,Raševo,mid,1367544
1367544:42,Raškovići,mid,1367544
1367544:43,Ristijevići,mid,1367544
1367544:44,Rovaši,mid,1367544
1367544:45,Rupovo Brdo,mid,1367544
1367544:46,Sebiočina,mid,1367544
1367544:47,Skugrići,mid,1367544
1367544:48,Supač,mid,1367544
1367544:49,Štedra,mid,1367544
1367544:50,Toljevići,mid,1367544
1367544:51,Višnjica,mid,1367544
1367544:52,Vitići,mid,1367544
1367544:53,Vrtoče,mid,1367544
1367544:54,Vukovići,mid,1367544
1367544:55,Vukšići,mid,1367544
1367544:56,Zabrđe,mid,1367544
1367544:57,Zagrađe,mid,1367544
1367544:58,Zaklopača,mid,1367544
1383573:4,Naseljeno mjesto,mid,1383573
1383573:5,Bastasi,mid,1383573
1383573:6,Bosansko Grahovo,mid,1383573
1383573:7,Crnac,mid,1383573
1383573:8,Crni Lug,mid,1383573
1383573:9,Donje Peulje,mid,1383573
1383573:10,Donji Kazanci,mid,1383573
1383573:11,Donji Tiškovac,mid,1383573
1383573:12,Duler,mid,1383573
1383573:13,Gornje Peulje,mid,1383573
1383573:14,Gornji Kazanci,mid,1383573
1383573:15,Grkovci,mid,1383573
1383573:16,Isjek,mid,1383573
1383573:17,Jaruga,mid,1383573
1383573:18,Kesići,mid,1383573
1383573:19,Korita,mid,1383573
1383573:20,Luka,mid,1383573
1383573:21,Maleševci,mid,1383573
1383573:22,Malo Tičevo,mid,1383573
1383573:23,Marinkovci,mid,1383573
1383573:24,Mračaj,mid,1383573
1383573:25,Nuglašica,mid,1383573
1383573:26,Obljaj,mid,1383573
1383573:27,Pečenci,mid,1383573
1383573:28,Peći,mid,1383573
1383573:29,Preodac,mid,1383573
1383573:30,Pržine,mid,1383573
1383573:31,Radlovići,mid,1383573
1383573:32,Resanovci,mid,1383573
1383573:33,Stožišta,mid,1383573
1383573:34,Ugarci,mid,1383573
1383573:35,Uništa,mid,1383573
1383573:36,Veliko Tičevo,mid,1383573
1383573:37,Vidovići,mid,1383573
1383573:38,Zaseok,mid,1383573
1383573:39,Zebe,mid,1383573
1389088:4,Naseljeno mjesto,mid,1389088
1389088:5,Babunovići,mid,1389088
1389088:6,Behrami,mid,1389088
1389088:7,Brda,mid,1389088
1389088:8,Brezik,mid,1389088
1389088:9,Brnjičani,mid,1389088
1389088:10,Cage,mid,1389088
1389088:11,Cerik,mid,1389088
1389088:12,Crveno Brdo,mid,1389088
1389088:13,Čekanići,mid,1389088
1389088:14,Ćehaje,mid,1389088
1389088:15,Ćojlučko Polje,mid,1389088
1389088:16,Ćojluk,mid,1389088
1389088:17,Dedići,mid,1389088
1389088:18,Donji Moranjci,mid,1389088
1389088:19,Donji Podpeć,mid,1389088
1389088:20,Donji Srebrenik,mid,1389088
1389088:21,Duboki Potok,mid,1389088
1389088:22,Falešići,mid,1389088
1389088:23,Gornji Hrgovi,mid,1389088
1389088:24,Gornji Moranjci,mid,1389088
1389088:25,Gornji Podpeć,mid,1389088
1389088:26,Gornji Srebrenik,mid,1389088
1389088:27,Huremi,mid,1389088
1389088:28,Jasenica,mid,1389088
1389088:29,Ježinac,mid,1389088
1389088:30,Kiseljak,mid,1389088
1389088:31,Kuge,mid,1389088
1389088:32,Like,mid,1389088
1389088:33,Lipje,mid,1389088
1389088:34,Lisovići,mid,1389088
1389088:35,Luka,mid,1389088
1389088:36,Ljenobud,mid,1389088
1389088:37,Maoča,mid,1389088
1389088:38,Podorašje,mid,1389088
1389088:39,Rapatnica,mid,1389088
1389088:40,Seona,mid,1389088
1389088:41,Sladna,mid,1389088
1389088:42,Srebrenik,mid,1389088
1389088:43,Straža,mid,1389088
1389088:44,Šahmeri,mid,1389088
1389088:45,Špionica Centar,mid,1389088
1389088:46,Špionica Donja,mid,1389088
1389088:47,Špionica Gornja,mid,1389088
1389088:48,Špionica Srednja,mid,1389088
1389088:49,Tinja Donja,mid,1389088
1389088:50,Tinja Gornja,mid,1389088
1389088:51,Tutnjevac,mid,1389088
1389088:52,Uroža,mid,1389088
1389088:53,Zahirovići,mid,1389088
1392554:4,Naseljeno mjesto,mid,1392554
1392554:5,Agići,mid,1392554
1392554:6,Begluci,mid,1392554
1392554:7,Bijelo Brdo,mid,1392554
1392554:8,Bosanski Dubočac,mid,1392554
1392554:9,Brezici,mid,1392554
1392554:10,Bukovac,mid,1392554
1392554:11,Bukovica Mala,mid,1392554
1392554:12,Bukovica Velika,mid,1392554
1392554:13,Bunar,mid,1392554
1392554:14,Cerani,mid,1392554
1392554:15,Crnča,mid,1392554
1392554:16,Dažnica,mid,1392554
1392554:17,Derventa,mid,1392554
1392554:18,Donja Bišnja,mid,1392554
1392554:19,Donja Lupljanica,mid,1392554
1392554:20,Donji Detlak,mid,1392554
1392554:21,Donji Višnjik,mid,1392554
1392554:22,Drijen,mid,1392554
1392554:23,Gornja Bišnja,mid,1392554
1392554:24,Gornja Lupljanica,mid,1392554
1392554:25,Gornji Božinci,mid,1392554
1392554:26,Gornji Detlak,mid,1392554
1392554:27,Gornji Višnjik,mid,1392554
1392554:28,Gradac,mid,1392554
1392554:29,Gradina,mid,1392554
1392554:30,Kalenderovci Donji,mid,1392554
1392554:31,Kalenderovci Gornji,mid,1392554
1392554:32,Kostreš,mid,1392554
1392554:33,Kovačevci,mid,1392554
1392554:34,Kulina,mid,1392554
1392554:35,Kuljenovci,mid,1392554
1392554:36,Lug,mid,1392554
1392554:37,Lužani,mid,1392554
1392554:38,Lužani Bosanski,mid,1392554
1392554:39,Lužani Novi,mid,1392554
1392554:40,Mala Sočanica,mid,1392554
1392554:41,Mišinci,mid,1392554
1392554:42,Miškovci,mid,1392554
1392554:43,Modran,mid,1392554
1392554:44,Osinja,mid,1392554
1392554:45,Osojci,mid,1392554
1392554:46,Pjevalovac,mid,1392554
1392554:47,Pojezna,mid,1392554
1392554:48,Poljari,mid,1392554
1392554:49,Polje,mid,1392554
1392554:50,Rapćani,mid,1392554
1392554:51,Stanići,mid,1392554
1392554:52,Šušnjari,mid,1392554
1392554:53,Tetima,mid,1392554
1392554:54,Trstenci,mid,1392554
