join_key,mid,excel_count,svg_count,example_excel_sids,example_svg_ids,excel_names,svg_names
1144909|duboki potok,1144909,1,0,1144909:17,,Duboki Potok,
1144909|dusevine,1144909,1,0,1144909:18,,Duševine,
1144909|gajevi,1144909,1,0,1144909:19,,Gajevi,
1144909|gajine,1144909,1,0,1144909:20,,Gajine,
1144909|gojanovici,1144909,1,0,1144909:21,,Gojanovići,
1144909|gornja bioca,1144909,1,0,1144909:22,,Gornja Bioča,
1144909|gornja misoca,1144909,1,0,1144909:23,,Gornja Misoča,
1144909|gornji cevljanovici,1144909,1,0,1144909:24,,Gornji Čevljanovići,
1144909|hadzici,1144909,1,0,1144909:25,,Hadžići,
1144909|han karaula,1144909,1,0,1144909:26,,Han Karaula,
1144909|han sici,1144909,1,0,1144909:27,,Han Šići,
1144909|homar,1144909,1,0,1144909:28,,Homar,
1144909|ilijas,1144909,1,0,1144909:29,,Ilijaš,
1144909|ivancici,1144909,1,0,1144909:30,,Ivančići,
1144909|kadarici,1144909,1,0,1144909:31,,Kadarići,
1144909|kamenica,1144909,1,0,1144909:32,,Kamenica,
1144909|karaula,1144909,1,0,1144909:33,,Karaula,
1144909|korita,1144909,1,0,1144909:34,,Korita,
1144909|kosare,1144909,1,0,1144909:35,,Košare,
1144909|kozlje,1144909,1,0,1144909:36,,Kožlje,
1144909|krcevine,1144909,1,0,1144909:37,,Krčevine,
1144909|krivajevici,1144909,1,0,1144909:38,,Krivajevići,
1144909|kunosici,1144909,1,0,1144909:39,,Kunosići,
1144909|la evici,1144909,1,0,1144909:40,,Lađevići,
1144909|lipnik,1144909,1,0,1144909:41,,Lipnik,
1144909|luka,1144909,1,0,1144909:42,,Luka,
1144909|luka kod stublina,1144909,1,0,1144909:43,,Luka kod Stublina,
1144909|ljesevo,1144909,1,0,1144909:44,,Lješevo,
1144909|ljubina,1144909,1,0,1144909:45,,Ljubina,
1144909|ljubnici,1144909,1,0,1144909:46,,Ljubnići,
1144909|malesici,1144909,1,0,1144909:47,,Malešići,
1144909|medojevici,1144909,1,0,1144909:48,,Medojevići,
1144909|mosevici,1144909,1,0,1144909:49,,Moševići,
1144909|mrakovo,1144909,1,0,1144909:50,,Mrakovo,
1144909|naseljeno mjesto,1144909,1,0,1144909:4,,Naseljeno mjesto,
1144909|nisici,1144909,1,0,1144909:51,,Nišići,
1144909|odzak,1144909,1,0,1144909:52,,Odžak,
1144909|ozren,1144909,1,0,1144909:53,,Ozren,
1144909|podlipnik,1144909,1,0,1144909:54,,Podlipnik,
1144909|podlugovi,1144909,1,0,1144909:55,,Podlugovi,
1144909|popovici,1144909,1,0,1144909:56,,Popovići,
1144909|rakova noga,1144909,1,0,1144909:57,,Rakova Noga,
1144909|ribarici,1144909,1,0,1144909:58,,Ribarići,
1144909|rudnik cevljanovici,1144909,1,0,1144909:59,,Rudnik Čevljanovići,
1144909|sabanci,1144909,1,0,1144909:66,,Šabanci,
1144909|solakovici,1144909,1,0,1144909:60,,Solakovići,
1144909|sovrle,1144909,1,0,1144909:61,,Sovrle,
1144909|srednje,1144909,1,0,1144909:62,,Srednje,
1144909|stomorine,1144909,1,0,1144909:63,,Stomorine,
1144909|stubline,1144909,1,0,1144909:64,,Stubline,
1144909|sudici,1144909,1,0,1144909:65,,Sudići,
1144909|taracin do,1144909,1,0,1144909:67,,Taračin Do,
1144909|velika njiva,1144909,1,0,1144909:68,,Velika Njiva,
1144909|vidotina,1144909,1,0,1144909:69,,Vidotina,
1144909|vilic,1144909,1,0,1144909:70,,Vilić,
1144909|visnjica,1144909,1,0,1144909:72,,Višnjica,
1144909|visojevica,1144909,1,0,1144909:71,,Visojevica,
1144909|vladojevici,1144909,1,0,1144909:73,,Vladojevići,
1144909|vlaskovo,1144909,1,0,1144909:74,,Vlaškovo,
1144909|vrutci,1144909,1,0,1144909:75,,Vrutci,
1144909|vukasovici,1144909,1,0,1144909:76,,Vukasovići,
1144909|zakutnica,1144909,1,0,1144909:77,,Zakutnica,
1144909|zlotege,1144909,1,0,1144909:78,,Zlotege,
11452|gorazde,11452,0,144,,117471; 117480; 117498,,Gorazde; Gorazde; Gorazde
11479|gracanica,11479,0,23,,112453; 120081; 120111,,Gracanica; Gracanica; Gracanica
11487|jajce,11487,0,58,,121568; 121584; 121592,,Jajce; Jajce; Jajce
11495|kalesija,11495,0,28,,123439; 123463; 123498,,Kalesija; Kalesija; Kalesija
11509|kljuc,11509,0,41,,125989; 125997; 126004,,Kljuc; Kljuc; Kljuc
11517|kupres,11517,0,36,,129054; 129062; 129089,,Kupres; Kupres; Kupres
11525|odzak,11525,0,14,,135267; 135275; 135291,,Odzak; Odzak; Odzak
11533|orasje,11533,0,15,,135909; 135925; 135950,,Orasje; Orasje; Orasje
11541|sanski most,11541,0,67,,141232; 141259; 141267,,Sanski Most; Sanski Most; Sanski Most
11550|ilidza,11550,0,12,,142794; 142891; 142905,,Ilidza; Ilidza; Ilidza
11568|novo sarajevo,11568,0,3,,165336; 165354; 170666,,Novo Sarajevo; Novo Sarajevo; Novo Sarajevo
11576|pale fbih,11576,0,15,,144231; 144258; 144266,,Pale (FBiH); Pale (FBiH); Pale (FBiH)
11584|stari grad sarajevo,11584,0,8,,144959; 145068; 165409,,Stari Grad Sarajevo; Stari Grad Sarajevo; Stari Grad Sarajevo
11592|trnovo fbih,11592,0,55,,145106; 145149; 145173,,Trnovo (FBiH); Trnovo (FBiH); Trnovo (FBiH)
11606|stolac,11606,0,26,,149241; 149284; 149292,,Stolac; Stolac; Stolac
1160876|covic polje,1160876,1,0,1160876:5,,Čović Polje,
1160876|donji zabar,1160876,1,0,1160876:6,,Donji Žabar,
1160876|jenjic,1160876,1,0,1160876:7,,Jenjić,
1160876|lepnica,1160876,1,0,1160876:8,,Lepnica,
1160876|loncari,1160876,1,0,1160876:9,,Lončari,
1160876|naseljeno mjesto,1160876,1,0,1160876:4,,Naseljeno mjesto,
1160876|ostra luka,1160876,1,0,1160876:10,,Oštra Luka,
11614|drvar,11614,0,25,,151459; 151467; 151491,,Drvar; Drvar; Drvar
11622|usora,11622,0,13,,111953; 112739; 151335,,Usora; Usora; Usora
1162720|buhotina,1162720,1,0,1162720:5,,Buhotina,
1162720|jasen,1162720,1,0,1162720:6,,Jasen,
1162720|kakrinje,1162720,1,0,1162720:7,,Kakrinje,
1162720|kobiljaca,1162720,1,0,1162720:8,,Kobiljača,
1162720|krupac,1162720,1,0,1162720:9,,Krupac,
1162720|naseljeno mjesto,1162720,1,0,1162720:4,,Naseljeno mjesto,
1162720|rakovica,1162720,1,0,1162720:10,,Rakovica,
1162720|rudnik,1162720,1,0,1162720:11,,Rudnik,
1162720|sarajevo dio ilidza,1162720,1,0,1162720:12,,Sarajevo Dio - Ilidža,
1162720|vela,1162720,1,0,1162720:13,,Vela,
1162720|vlakovo,1162720,1,0,1162720:14,,Vlakovo,
1162720|zenik,1162720,1,0,1162720:15,,Zenik,
1162720|zoranovici,1162720,1,0,1162720:16,,Zoranovići,
1167475|klek,1167475,1,0,1167475:5,,Klek,
1167475|kozarevici,1167475,1,0,1167475:6,,Kozarevići,
1167475|lukavica,1167475,1,0,1167475:7,,Lukavica,
1167475|miljevici,1167475,1,0,1167475:8,,Miljevići,
1167475|naseljeno mjesto,1167475,1,0,1167475:4,,Naseljeno mjesto,
1167475|petrovici,1167475,1,0,1167475:9,,Petrovići,
1167475|sarajevo dio novo sarajevo,1167475,1,0,1167475:10,,Sarajevo Dio - Novo Sarajevo,
1167475|toplik,1167475,1,0,1167475:11,,Toplik,
1167475|tvrdimici,1167475,1,0,1167475:12,,Tvrdimići,
1173054|biljani donji,1173054,1,0,1173054:5,,Biljani Donji,
1173054|biljani gornji,1173054,1,0,1173054:6,,Biljani Gornji,
1173054|budelj gornji,1173054,1,0,1173054:7,,Budelj Gornji,
1173054|crljeni,1173054,1,0,1173054:8,,Crljeni,
1173054|donje ratkovo,1173054,1,0,1173054:9,,Donje Ratkovo,
1173054|donje sokolovo,1173054,1,0,1173054:10,,Donje Sokolovo,
1173054|donji ramici,1173054,1,0,1173054:11,,Donji Ramići,
1173054|donji vojici,1173054,1,0,1173054:12,,Donji Vojići,
1173054|dubocani,1173054,1,0,1173054:13,,Dubočani,
1173054|gornje ratkovo,1173054,1,0,1173054:14,,Gornje Ratkovo,
1173054|gornje sokolovo,1173054,1,0,1173054:15,,Gornje Sokolovo,
1173054|gornji ramici,1173054,1,0,1173054:16,,Gornji Ramići,
1173054|gornji vojici,1173054,1,0,1173054:17,,Gornji Vojići,
1173054|hadzici,1173054,1,0,1173054:18,,Hadžići,
1173054|hasici,1173054,1,0,1173054:19,,Hasići,
1173054|hripavci,1173054,1,0,1173054:20,,Hripavci,
1173054|humici,1173054,1,0,1173054:21,,Humići,
1173054|jarice,1173054,1,0,1173054:22,,Jarice,
1173054|kamicak,1173054,1,0,1173054:23,,Kamičak,
1173054|kljuc,1173054,1,0,1173054:24,,Ključ,
1173054|kopjenica,1173054,1,0,1173054:25,,Kopjenica,
1173054|korjenovo,1173054,1,0,1173054:26,,Korjenovo,
1173054|krasulje,1173054,1,0,1173054:27,,Krasulje,
1173054|laniste,1173054,1,0,1173054:28,,Lanište,
1173054|ljubine,1173054,1,0,1173054:29,,Ljubine,
1173054|me e e brdo,1173054,1,0,1173054:30,,Međeđe Brdo,
1173054|mijacica,1173054,1,0,1173054:31,,Mijačica,
1173054|naseljeno mjesto,1173054,1,0,1173054:4,,Naseljeno mjesto,
1173054|peci,1173054,1,0,1173054:32,,Peći,
1173054|pistanica,1173054,1,0,1173054:33,,Pištanica,
1173054|plamenice,1173054,1,0,1173054:34,,Plamenice,
1173054|prhovo,1173054,1,0,1173054:35,,Prhovo,
1173054|prisjeka donja,1173054,1,0,1173054:36,,Prisjeka Donja,
1173054|prisjeka gornja,1173054,1,0,1173054:37,,Prisjeka Gornja,
1173054|rudenice,1173054,1,0,1173054:38,,Rudenice,
1173054|sanica,1173054,1,0,1173054:39,,Sanica,
1173054|sanica donja,1173054,1,0,1173054:40,,Sanica Donja,
1173054|sanica gornja,1173054,1,0,1173054:41,,Sanica Gornja,
1173054|velagici,1173054,1,0,1173054:42,,Velagići,
1173054|velecevo,1173054,1,0,1173054:43,,Velečevo,
1173054|zavolje,1173054,1,0,1173054:44,,Zavolje,
1173054|zgon,1173054,1,0,1173054:45,,Zgon,
1180367|bakici,1180367,1,0,1180367:5,,Bakići,
1180367|brda,1180367,1,0,1180367:6,,Brda,
1180367|cerska,1180367,1,0,1180367:7,,Cerska,
1180367|dragasevac,1180367,1,0,1180367:8,,Dragaševac,
1180367|drum,1180367,1,0,1180367:9,,Drum,
1180367|durakovici,1180367,1,0,1180367:10,,Durakovići,
1180367|durici,1180367,1,0,1180367:11,,Durići,
1180367|dzemat,1180367,1,0,1180367:12,,Džemat,
1180367|gobelje,1180367,1,0,1180367:13,,Gobelje,
1180367|grabovica,1180367,1,0,1180367:14,,Grabovica,
1180367|gradina,1180367,1,0,1180367:15,,Gradina,
1180367|jasen,1180367,1,0,1180367:16,,Jasen,
1180367|kljestani,1180367,1,0,1180367:17,,Klještani,
1180367|kojcevina,1180367,1,0,1180367:18,,Kojčevina,
1180367|kozja ravan,1180367,1,0,1180367:19,,Kozja Ravan,
1180367|kulina,1180367,1,0,1180367:20,,Kulina,
1180367|kuljancici,1180367,1,0,1180367:21,,Kuljančići,
1180367|majstorovici,1180367,1,0,1180367:22,,Majstorovići,
1180367|misari,1180367,1,0,1180367:23,,Mišari,
1180367|mrsici,1180367,1,0,1180367:24,,Mršići,
1180367|naseljeno mjesto,1180367,1,0,1180367:4,,Naseljeno mjesto,
1180367|ne eljista,1180367,1,0,1180367:25,,Neđeljišta,
1180367|odzak,1180367,1,0,1180367:26,,Odžak,
1180367|pesevina,1180367,1,0,1180367:27,,Peševina,
1180367|pijuke,1180367,1,0,1180367:28,,Pijuke,
1180367|plakalovici,1180367,1,0,1180367:29,,Plakalovići,
1180367|podcrkvina,1180367,1,0,1180367:30,,Podcrkvina,
1180367|pustose,1180367,1,0,1180367:31,,Pustoše,
1180367|raca,1180367,1,0,1180367:32,,Rača,
1180367|rasica gaj,1180367,1,0,1180367:33,,Rašića Gaj,
1180367|rogosija,1180367,1,0,1180367:34,,Rogosija,
1180367|sadici donji,1180367,1,0,1180367:36,,Šadići Donji,
1180367|sadici gornji,1180367,1,0,1180367:37,,Šadići Gornji,
1180367|simici,1180367,1,0,1180367:35,,Simići,
1180367|tikvarici,1180367,1,0,1180367:38,,Tikvarići,
1180367|tugovo,1180367,1,0,1180367:39,,Tugovo,
1180367|turalici,1180367,1,0,1180367:40,,Turalići,
1180367|vlasenica,1180367,1,0,1180367:41,,Vlasenica,
1180367|vrli kraj,1180367,1,0,1180367:42,,Vrli Kraj,
1183673|aladinici,1183673,1,0,1183673:5,,Aladinići,
1183673|bancici,1183673,1,0,1183673:6,,Bančići,
1183673|barane,1183673,1,0,1183673:7,,Barane,
1183673|bjelojevici,1183673,1,0,1183673:8,,Bjelojevići,
1183673|borojevici,1183673,1,0,1183673:9,,Borojevići,
1183673|brstanik,1183673,1,0,1183673:10,,Brštanik,
1183673|burmazi,1183673,1,0,1183673:11,,Burmazi,
1183673|crnici greda,1183673,1,0,1183673:12,,Crnići-Greda,
1183673|crnici kula,1183673,1,0,1183673:13,,Crnići-Kula,
1183673|do,1183673,1,0,1183673:14,,Do,
1183673|hodovo,1183673,1,0,1183673:15,,Hodovo,
1183673|hrgud,1183673,1,0,1183673:16,,Hrgud,
1183673|komanje brdo,1183673,1,0,1183673:17,,Komanje Brdo,
1183673|kozice,1183673,1,0,1183673:18,,Kozice,
1183673|krusevo,1183673,1,0,1183673:19,,Kruševo,
1183673|ljubljenica,1183673,1,0,1183673:20,,Ljubljenica,
1183673|naseljeno mjesto,1183673,1,0,1183673:4,,Naseljeno mjesto,
1183673|osanjici,1183673,1,0,1183673:21,,Ošanjići,
1183673|pjesivac greda,1183673,1,0,1183673:22,,Pješivac-Greda,
1183673|pjesivac kula,1183673,1,0,1183673:23,,Pješivac-Kula,
1183673|poplat,1183673,1,0,1183673:24,,Poplat,
1183673|poprati,1183673,1,0,1183673:25,,Poprati,
1183673|prenj,1183673,1,0,1183673:26,,Prenj,
1183673|rotimlja,1183673,1,0,1183673:27,,Rotimlja,
1183673|stolac,1183673,1,0,1183673:28,,Stolac,
1183673|trijebanj,1183673,1,0,1183673:29,,Trijebanj,
1183673|zegulja,1183673,1,0,1183673:30,,Žegulja,
1184526|aleksandrovac,1184526,1,0,1184526:5,,Aleksandrovac,
1184526|aleksici,1184526,1,0,1184526:6,,Aleksići,
1184526|bakinci,1184526,1,0,1184526:7,,Bakinci,
1184526|boskovici,1184526,1,0,1184526:8,,Boškovići,
1184526|bukovica,1184526,1,0,1184526:9,,Bukovica,
1184526|cardacani,1184526,1,0,1184526:10,,Čardačani,
1184526|cetojevici,1184526,1,0,1184526:11,,Ćetojevići,
1184526|devetina,1184526,1,0,1184526:12,,Devetina,
1184526|dovici,1184526,1,0,1184526:13,,Dovići,
1184526|drugovici,1184526,1,0,1184526:14,,Drugovići,
1184526|glamocani,1184526,1,0,1184526:15,,Glamočani,
1184526|jablan,1184526,1,0,1184526:16,,Jablan,
1184526|jakupovci,1184526,1,0,1184526:17,,Jakupovci,
1184526|jaruzani,1184526,1,0,1184526:18,,Jaružani,
1184526|kadinjani,1184526,1,0,1184526:19,,Kadinjani,
1184526|kobatovci,1184526,1,0,1184526:20,,Kobatovci,
1184526|koljani,1184526,1,0,1184526:21,,Koljani,
1184526|kosjerovo,1184526,1,0,1184526:22,,Kosjerovo,
1184526|kriskovci,1184526,1,0,1184526:23,,Kriškovci,
1184526|krnete,1184526,1,0,1184526:24,,Krnete,
1184526|laktasi,1184526,1,0,1184526:25,,Laktaši,
1184526|ljubatovci,1184526,1,0,1184526:26,,Ljubatovci,
1184526|maglajani,1184526,1,0,1184526:27,,Maglajani,
1184526|mahovljani,1184526,1,0,1184526:28,,Mahovljani,
1184526|malo blasko,1184526,1,0,1184526:29,,Malo Blaško,
1184526|milosavci,1184526,1,0,1184526:30,,Milosavci,
1184526|milosevci,1184526,1,0,1184526:31,,Miloševci,
1184526|mrcevci,1184526,1,0,1184526:32,,Mrčevci,
1184526|naseljeno mjesto,1184526,1,0,1184526:4,,Naseljeno mjesto,
1184526|papazani,1184526,1,0,1184526:33,,Papažani,
1184526|petosevci,1184526,1,0,1184526:34,,Petoševci,
1184526|rajcevci,1184526,1,0,1184526:35,,Rajčevci,
1184526|rijecani,1184526,1,0,1184526:36,,Riječani,
1184526|seskovci,1184526,1,0,1184526:38,,Šeškovci,
1184526|slatina,1184526,1,0,1184526:37,,Slatina,
1184526|susnjari,1184526,1,0,1184526:39,,Šušnjari,
1184526|trn,1184526,1,0,1184526:40,,Trn,
1184526|veliko blasko,1184526,1,0,1184526:41,,Veliko Blaško,
1190744|blazevci,1190744,1,0,1190744:5,,Blaževci,
1190744|bobare,1190744,1,0,1190744:6,,Bobare,
1190744|bukva,1190744,1,0,1190744:7,,Bukva,
1190744|caglici,1190744,1,0,1190744:9,,Čaglići,
1190744|cerovac,1190744,1,0,1190744:8,,Cerovac,
1190744|cifluk,1190744,1,0,1190744:10,,Čifluk,
1190744|dobropolje,1190744,1,0,1190744:11,,Dobropolje,
1190744|drincici,1190744,1,0,1190744:12,,Drinčići,
1190744|dzemilic planje,1190744,1,0,1190744:13,,Džemilić Planje,
1190744|jablanica,1190744,1,0,1190744:14,,Jablanica,
1190744|jelah,1190744,1,0,1190744:15,,Jelah,
1190744|jelah polje,1190744,1,0,1190744:16,,Jelah Polje,
1190744|jevadzije,1190744,1,0,1190744:17,,Jevadžije,
1190744|kalosevic,1190744,1,0,1190744:18,,Kalošević,
1190744|karadaglije,1190744,1,0,1190744:19,,Karadaglije,
1190744|koprivci,1190744,1,0,1190744:20,,Koprivci,
1190744|krasevo,1190744,1,0,1190744:21,,Kraševo,
1190744|lepenica,1190744,1,0,1190744:22,,Lepenica,
1190744|logobare,1190744,1,0,1190744:23,,Logobare,
1190744|loncari,1190744,1,0,1190744:24,,Lončari,
1190744|ljetinic,1190744,1,0,1190744:25,,Ljetinić,
1190744|medakovo,1190744,1,0,1190744:26,,Medakovo,
1190744|mekis,1190744,1,0,1190744:27,,Mekiš,
1190744|miljanovci,1190744,1,0,1190744:28,,Miljanovci,
1190744|mrkotic,1190744,1,0,1190744:29,,Mrkotić,
1190744|naseljeno mjesto,1190744,1,0,1190744:4,,Naseljeno mjesto,
1190744|novi miljanovci,1190744,1,0,1190744:30,,Novi Miljanovci,
1190744|novo selo,1190744,1,0,1190744:31,,Novo Selo,
1190744|orasje planje,1190744,1,0,1190744:32,,Orašje Planje,
1190744|piljuzici,1190744,1,0,1190744:33,,Piljužići,
1190744|potocani,1190744,1,0,1190744:34,,Potočani,
1190744|putesic,1190744,1,0,1190744:35,,Putešić,
1190744|radusa,1190744,1,0,1190744:36,,Raduša,
1190744|ripna,1190744,1,0,1190744:37,,Ripna,
1190744|rosulje,1190744,1,0,1190744:38,,Rosulje,
1190744|sije,1190744,1,0,1190744:39,,Šije,
1190744|tesanj,1190744,1,0,1190744:40,,Tešanj,
1190744|tesanjka,1190744,1,0,1190744:41,,Tešanjka,
1190744|trepce,1190744,1,0,1190744:42,,Trepče,
1190744|tugovici,1190744,1,0,1190744:43,,Tugovići,
1190744|vrela,1190744,1,0,1190744:44,,Vrela,
1190744|vukovo,1190744,1,0,1190744:45,,Vukovo,
1191978|brateljevici,1191978,1,0,1191978:5,,Brateljevići,
1191978|brdijelji,1191978,1,0,1191978:6,,Brdijelji,
1191978|brgule,1191978,1,0,1191978:7,,Brgule,
1191978|brlosci,1191978,1,0,1191978:8,,Brlošci,
1191978|busevo,1191978,1,0,1191978:9,,Buševo,
1191978|crijevcici,1191978,1,0,1191978:10,,Crijevčići,
1191978|dole,1191978,1,0,1191978:11,,Dole,
1191978|gojakovici,1191978,1,0,1191978:12,,Gojakovići,
1191978|gojsalici,1191978,1,0,1191978:13,,Gojsalići,
1191978|goletici,1191978,1,0,1191978:14,,Goletići,
1191978|javor,1191978,1,0,1191978:15,,Javor,
1191978|jelacici,1191978,1,0,1191978:16,,Jelačići,
1191978|josje,1191978,1,0,1191978:17,,Jošje,
1191978|kastijelj,1191978,1,0,1191978:18,,Kaštijelj,
1191978|kladanj,1191978,1,0,1191978:19,,Kladanj,
1191978|kljestani,1191978,1,0,1191978:20,,Klještani,
1191978|konjevici,1191978,1,0,1191978:21,,Konjevići,
1191978|kovacici,1191978,1,0,1191978:22,,Kovačići,
1191978|krivajevici,1191978,1,0,1191978:23,,Krivajevići,
1191978|lupoglavo,1191978,1,0,1191978:24,,Lupoglavo,
1191978|majdan,1191978,1,0,1191978:25,,Majdan,
1191978|mala kula,1191978,1,0,1191978:26,,Mala Kula,
1191978|matijevici,1191978,1,0,1191978:27,,Matijevići,
1191978|mladovo,1191978,1,0,1191978:28,,Mladovo,
1191978|naseljeno mjesto,1191978,1,0,1191978:4,,Naseljeno mjesto,
1191978|nocajevici,1191978,1,0,1191978:29,,Noćajevići,
1191978|novo naselje stupari,1191978,1,0,1191978:30,,Novo Naselje-Stupari,
1191978|obrcevac,1191978,1,0,1191978:31,,Obrćevac,
1191978|olovci,1191978,1,0,1191978:32,,Olovci,
1191978|pauc,1191978,1,0,1191978:33,,Pauč,
1191978|pelemisi,1191978,1,0,1191978:34,,Pelemiši,
1191978|pepici,1191978,1,0,1191978:35,,Pepići,
1191978|plahovici,1191978,1,0,1191978:36,,Plahovići,
1191978|prijanovici,1191978,1,0,1191978:37,,Prijanovići,
1191978|prijevor,1191978,1,0,1191978:38,,Prijevor,
1191978|ravne,1191978,1,0,1191978:39,,Ravne,
1191978|rujici,1191978,1,0,1191978:40,,Rujići,
1191978|staric,1191978,1,0,1191978:41,,Starić,
1191978|stupari centar,1191978,1,0,1191978:42,,Stupari-Centar,
1191978|stupari selo,1191978,1,0,1191978:43,,Stupari-Selo,
1191978|suljici,1191978,1,0,1191978:44,,Suljići,
1191978|tarevo,1191978,1,0,1191978:45,,Tarevo,
1191978|trnovo,1191978,1,0,1191978:46,,Trnovo,
1191978|tuholj,1191978,1,0,1191978:47,,Tuholj,
1191978|turalici,1191978,1,0,1191978:48,,Turalići,
1191978|velika kula,1191978,1,0,1191978:49,,Velika Kula,
1191978|vranovici,1191978,1,0,1191978:50,,Vranovići,
1191978|vucinici,1191978,1,0,1191978:51,,Vučinići,
1191978|zagra e,1191978,1,0,1191978:52,,Zagrađe,
1198423|br ani,1198423,1,0,1198423:5,,Brđani,
1198423|breske,1198423,1,0,1198423:6,,Breške,
1198423|breze,1198423,1,0,1198423:7,,Breze,
1198423|brgule,1198423,1,0,1198423:8,,Brgule,
1198423|bukinje,1198423,1,0,1198423:9,,Bukinje,
1198423|caklovici donji,1198423,1,0,1198423:12,,Čaklovići Donji,
1198423|caklovici gornji,1198423,1,0,1198423:13,,Čaklovići Gornji,
1198423|canici,1198423,1,0,1198423:14,,Čanići,
1198423|cerik,1198423,1,0,1198423:10,,Cerik,
1198423|cviljevina,1198423,1,0,1198423:11,,Cviljevina,
1198423|dobrnja,1198423,1,0,1198423:15,,Dobrnja,
1198423|dokanj,1198423,1,0,1198423:16,,Dokanj,
1198423|dragunja donja,1198423,1,0,1198423:17,,Dragunja Donja,
1198423|dragunja gornja,1198423,1,0,1198423:18,,Dragunja Gornja,
1198423|gornja tuzla,1198423,1,0,1198423:19,,Gornja Tuzla,
1198423|grabovica donja,1198423,1,0,1198423:20,,Grabovica Donja,
1198423|grabovica gornja,1198423,1,0,1198423:21,,Grabovica Gornja,
1198423|hudec,1198423,1,0,1198423:22,,Hudeč,
1198423|husino,1198423,1,0,1198423:23,,Husino,
1198423|kiseljak,1198423,1,0,1198423:24,,Kiseljak,
1198423|kolimer,1198423,1,0,1198423:25,,Kolimer,
1198423|kolovrat,1198423,1,0,1198423:26,,Kolovrat,
1198423|konjikovici,1198423,1,0,1198423:27,,Konjikovići,
1198423|kosci,1198423,1,0,1198423:28,,Kosci,
1198423|kovacevo selo,1198423,1,0,1198423:29,,Kovačevo Selo,
1198423|kovacica,1198423,1,0,1198423:30,,Kovačica,
1198423|krtolije,1198423,1,0,1198423:31,,Krtolije,
1198423|kukovina,1198423,1,0,1198423:32,,Kukovina,
1198423|lipnica,1198423,1,0,1198423:33,,Lipnica,
1198423|lipnica donja,1198423,1,0,1198423:34,,Lipnica Donja,
1198423|lipnica gornja,1198423,1,0,1198423:35,,Lipnica Gornja,
1198423|lipnica srednja,1198423,1,0,1198423:36,,Lipnica Srednja,
1198423|ljepunice,1198423,1,0,1198423:37,,Ljepunice,
1198423|ljubace,1198423,1,0,1198423:38,,Ljubače,
1198423|marinkovici,1198423,1,0,1198423:39,,Marinkovići,
1198423|mihatovici,1198423,1,0,1198423:40,,Mihatovići,
1198423|milesici,1198423,1,0,1198423:41,,Milešići,
1198423|morancani,1198423,1,0,1198423:42,,Morančani,
1198423|mramor,1198423,1,0,1198423:43,,Mramor,
1198423|mramor novi,1198423,1,0,1198423:44,,Mramor Novi,
1198423|naseljeno mjesto,1198423,1,0,1198423:4,,Naseljeno mjesto,
1198423|obodnica donja,1198423,1,0,1198423:45,,Obodnica Donja,
1198423|obodnica gornja,1198423,1,0,1198423:46,,Obodnica Gornja,
1198423|orasje,1198423,1,0,1198423:47,,Orašje,
1198423|osoje,1198423,1,0,1198423:48,,Osoje,
1198423|par selo gornje,1198423,1,0,1198423:49,,Par Selo Gornje,
1198423|pasci donji,1198423,1,0,1198423:50,,Pasci Donji,
1198423|pasci gornji,1198423,1,0,1198423:51,,Pasci Gornji,
1198423|petrovice donje,1198423,1,0,1198423:52,,Petrovice Donje,
1198423|petrovice gornje,1198423,1,0,1198423:53,,Petrovice Gornje,
1198423|plane,1198423,1,0,1198423:54,,Plane,
1198423|pogorioci,1198423,1,0,1198423:55,,Pogorioci,
1198423|poljana,1198423,1,0,1198423:56,,Poljana,
1198423|potras,1198423,1,0,1198423:57,,Potraš,
1198423|pozarnica,1198423,1,0,1198423:58,,Požarnica,
1198423|rapace,1198423,1,0,1198423:59,,Rapače,
1198423|rasovac,1198423,1,0,1198423:60,,Rasovac,
1198423|sevar,1198423,1,0,1198423:64,,Ševar,
