sid,clusterLabel,scaleLabel,shapeLabel,locationLabel,centroidX,centroidY,minX,minY,maxX,maxY,w,h,A
10987:149080,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,661.819466,187.580498,659.574510,184.979390,663.947100,189.240080,4.372590,4.260690,18.630250
10987:149098,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,656.576225,198.205327,651.057870,193.156650,661.107070,206.529550,10.049200,13.372900,134.386947
10987:149101,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,646.335281,178.000583,636.811000,168.538700,656.616000,183.978500,19.805000,15.439800,305.785239
10987:149110,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,664.966712,184.717135,660.870000,181.043860,668.425200,190.352900,7.555200,9.309040,70.331659
10987:149128,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,686.015532,192.263762,683.287850,185.320700,691.237150,199.392700,7.949300,14.072000,111.862550
10987:149136,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,660.155974,194.378208,658.588970,191.872130,661.980050,196.271000,3.391080,4.398870,14.916920
10987:149144,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,663.088525,167.775217,661.887090,165.104040,664.403940,171.301300,2.516850,6.197260,15.597574
10987:149152,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,665.449869,172.526631,661.040360,167.582850,671.364000,175.690490,10.323640,8.107640,83.700357
10987:149179,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,674.416452,171.365083,663.350300,163.195100,684.193100,181.189900,20.842800,17.994800,375.062017
10987:149187,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,656.958817,169.275027,648.855940,163.983300,662.378840,177.125800,13.522900,13.142500,177.724713
10987:149195,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,680.345561,208.166472,674.542600,204.431040,684.692400,212.358810,10.149800,7.927770,80.465280
10987:149209,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,682.996366,213.161924,678.022100,207.534010,687.273500,217.597620,9.251400,10.063610,93.102482
10987:149217,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,658.448440,166.309568,654.434800,163.042000,662.202810,168.330200,7.768010,5.288200,41.078790
10987:149225,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,662.992615,190.433797,658.168280,188.200440,667.520380,194.572050,9.352100,6.371610,59.587934
10987:149233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,682.301181,193.367551,678.264600,187.993200,685.231700,197.834400,6.967100,9.841200,68.564625
10987:164496,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,669.696660,188.821101,667.084000,185.799050,671.811980,191.180600,4.727980,5.381550,25.443861
11045:150967,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,525.591301,199.644786,521.445020,195.918600,529.609790,203.999300,8.164770,8.080700,65.977057
11045:150975,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,544.629518,211.669118,541.101790,210.345900,546.589350,214.394400,5.487560,4.048500,22.216387
11045:150983,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,538.406118,208.789880,535.929000,204.005340,541.572950,214.892100,5.643950,10.886760,61.444329
11045:150991,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,549.357339,224.101878,546.570470,219.863200,551.747750,228.054980,5.177280,8.191780,42.411139
11045:151009,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,548.617885,210.969418,546.157600,207.271260,550.839560,213.980100,4.681960,6.708840,31.410521
11045:151017,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,544.923314,220.977918,542.658550,218.285480,547.329470,224.264300,4.670920,5.978820,27.926590
11045:151025,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,528.376633,199.086199,525.004810,195.459770,531.731200,202.738000,6.726390,7.278230,48.956213
11045:151041,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,554.476357,223.098956,550.943190,219.362650,558.559990,225.851400,7.616800,6.488750,49.423511
11045:151050,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,538.032961,202.643253,532.687190,196.520170,540.512800,206.646100,7.825610,10.125930,79.241579
11045:151068,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,535.168231,198.945182,531.713260,196.513450,538.721820,201.318860,7.008560,4.805410,33.679004
11045:151076,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,535.157789,207.774870,532.440200,204.293500,538.165450,211.629900,5.725250,7.336400,42.002724
11045:151092,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,548.395058,231.918991,540.194500,227.282700,556.495420,235.860200,16.300920,8.577500,139.821141
11045:151106,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,553.970478,228.070173,551.237200,225.090000,556.900420,232.070000,5.663220,6.980000,39.529276
11045:151114,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,554.511412,192.152925,551.089700,187.191260,556.856410,195.220400,5.766710,8.029140,46.301722
11045:151122,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,553.454865,198.737963,549.703700,194.277100,557.295500,203.060500,7.591800,8.783400,66.681816
11045:151149,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,545.970305,209.215876,542.572000,205.544100,549.185640,210.808300,6.613640,5.264200,34.815524
11045:151165,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,544.229793,199.257679,541.949180,193.785560,546.649210,203.970500,4.700030,10.184940,47.869524
11045:151173,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,552.729817,205.708213,548.624850,201.124970,557.339150,209.691500,8.714300,8.566530,74.651312
11045:151181,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,542.019523,228.250439,536.386600,222.263700,547.200100,234.767100,10.813500,12.503400,135.205516
11045:151211,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,531.976427,189.648558,528.512310,181.577100,534.050120,198.155000,5.537810,16.577900,91.805260
11045:151220,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,548.322411,204.685284,544.499820,201.575290,551.089320,207.787090,6.589500,6.211800,40.932656
11045:151262,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,531.975415,206.394910,528.732220,201.575720,534.199140,210.348220,5.466920,8.772500,47.958556
11045:151297,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,536.368955,220.117724,529.075400,210.353360,543.509910,232.010800,14.434510,21.657440,312.614534
11045:151319,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,555.786079,218.273024,551.748100,215.921440,559.423520,221.191700,7.675420,5.270260,40.451459
11045:151327,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,541.815322,200.551272,538.774710,195.286020,545.445890,206.481460,6.671180,11.195440,74.686795
11045:151351,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,561.094619,205.174879,556.104500,198.709250,568.365090,212.561300,12.260590,13.852050,169.834306
11045:151360,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,543.513893,215.800965,537.150100,212.122500,548.027900,218.827600,10.877800,6.705100,72.936737
11045:151378,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,550.015987,195.398800,548.565170,193.869220,551.574800,196.264300,3.009630,2.395080,7.208305
11045:151386,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,554.923662,211.842115,549.560680,207.015650,561.618180,216.876560,12.057500,9.860910,118.897922
11045:151394,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,550.194441,217.334611,546.117090,213.257440,553.614150,221.092500,7.497060,7.835060,58.739915
11045:151424,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,540.178499,205.706854,538.305150,202.064700,543.117620,211.248500,4.812470,9.183800,44.196762
11045:165549,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,519.969267,199.328365,518.366690,194.847520,521.788000,202.893620,3.421310,8.046100,27.528202
11045:166189,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,530.381366,215.782025,524.595400,209.754340,533.681860,223.172150,9.086460,13.417810,121.920394
11045:166197,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,528.551011,187.547283,526.302400,184.287670,530.039330,191.295400,3.736930,7.007730,26.187396
11045:166219,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,525.485934,208.800168,519.780340,203.894880,529.730960,212.846600,9.950620,8.951720,89.075164
11045:166227,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,527.079645,211.625566,521.395460,207.066130,531.455570,217.033140,10.060110,9.967010,100.269217
11045:166235,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,528.297846,195.458403,521.668030,189.762940,533.304720,201.944500,11.636690,12.181560,141.753037
11045:170984,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,523.430619,195.041976,520.071510,193.024950,525.336450,196.833200,5.264940,3.808250,20.050208
11045:170992,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,521.944795,201.308087,518.425960,197.854380,526.906750,205.409920,8.480790,7.555540,64.076948
11045:171000,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,526.895509,190.703961,523.935520,185.661600,529.747650,193.658000,5.812130,7.996400,46.476116
11045:171018,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,522.274713,206.015260,518.685300,203.917520,525.194900,208.952200,6.509600,5.034680,32.773753
11061:151866,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,442.279368,344.953206,440.100370,342.530220,444.467770,348.051020,4.367400,5.520800,24.111542
11061:151874,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,479.549491,346.323565,477.048570,344.287520,481.164170,348.821700,4.115600,4.534180,18.660871
11061:151882,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,439.860892,352.334262,435.068100,344.044400,444.005860,363.777870,8.937760,19.733470,176.373019
11061:151904,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,456.109679,341.581697,454.423670,338.339840,457.578770,343.482170,3.155100,5.142330,16.224565
11061:151912,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,487.623047,348.739830,484.295730,345.045070,490.677640,353.483300,6.381910,8.438230,53.852024
11061:151939,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,492.942997,342.277715,488.350130,339.346970,496.638700,345.021920,8.288570,5.674950,47.037220
11061:151947,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,482.501986,350.282496,480.270100,348.243430,486.437300,351.740660,6.167200,3.497230,21.568117
11061:151955,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,482.529006,347.166857,480.905710,345.906100,484.942540,349.134990,4.036830,3.228890,13.034480
11061:151963,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,422.463164,326.985140,417.200420,317.699410,426.638770,333.679300,9.438350,15.979890,150.823795
11061:151971,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,496.516690,330.220573,488.092600,320.589290,505.606900,340.943990,17.514300,20.354700,356.498322
11061:151980,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,490.446492,347.655400,487.760230,344.317880,495.257500,350.876700,7.497270,6.558820,49.173244
11061:151998,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,472.288474,349.129776,470.500560,347.379540,474.449530,350.668570,3.948970,3.289030,12.988281
11061:152005,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,432.811553,348.844517,428.171300,346.370400,436.628300,351.226370,8.457000,4.855970,41.066938
11061:152013,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,430.024805,336.287336,426.953300,333.173650,432.677630,341.114740,5.724330,7.941090,45.457420
11061:152030,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,471.404148,320.824971,461.599800,310.211420,481.087400,330.768900,19.487600,20.557480,400.615947
11061:152048,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,436.579749,333.363844,432.085120,322.691930,442.187790,339.062100,10.102670,16.370170,165.382425
11061:152056,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,484.479147,331.583933,482.772020,329.561760,486.563610,334.030000,3.791590,4.468240,16.941734
11061:152064,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,480.254017,359.929823,478.060360,356.293530,483.004580,363.169890,4.944220,6.876360,33.998237
11061:152099,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,431.672418,357.656651,426.468210,349.388430,438.227600,366.644200,11.759390,17.255770,202.917329
11061:152102,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,426.381793,350.661712,421.439170,344.645150,431.731510,354.900300,10.292340,10.255150,105.549491
11061:152129,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,423.686420,337.448928,418.785210,332.716700,429.956390,346.963700,11.171180,14.247000,159.155801
11061:152145,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,416.904845,341.338340,409.145810,334.962000,421.530160,346.194020,12.384350,11.232020,139.101267
11061:152153,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,494.445689,344.468983,489.424190,341.400000,498.349000,348.383200,8.924810,6.983200,62.323733
11061:152161,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,466.944330,352.119979,465.268100,349.635120,468.302690,355.292600,3.034590,5.657480,17.168132
11061:152170,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,482.875721,342.273909,477.805470,339.058840,487.826500,346.015210,10.021030,6.956370,69.709992
11061:152188,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,415.048074,322.610967,408.058260,310.784570,422.521900,332.646200,14.463640,21.861630,316.198746
11061:152196,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,487.148268,342.820731,485.281570,340.741140,489.399600,345.464000,4.118030,4.722860,19.448879
11061:152200,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,486.960834,332.039435,483.920200,327.855900,488.981200,335.604200,5.061000,7.748300,39.214146
11061:152218,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,493.889717,351.344662,489.810000,347.729210,497.997680,353.573440,8.187680,5.844230,47.850685
11061:152226,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,455.610490,345.758965,453.314270,344.305860,456.853490,347.719900,3.539220,3.414040,12.083039
11061:152234,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,424.509673,356.763385,418.173780,353.020320,428.579330,362.290950,10.405550,9.270630,96.466004
11061:152242,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,451.527568,345.643258,450.552740,343.533580,452.641450,347.884490,2.088710,4.350910,9.087789
11061:152269,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,477.507524,340.419227,475.422090,338.429770,479.212370,342.757040,3.790280,4.327270,16.401565
11061:152277,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,480.140672,349.985282,478.187960,346.316680,481.210400,355.309600,3.022440,8.992920,27.180561
11061:152285,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450.761390,349.996131,449.113770,346.517760,452.187450,354.526300,3.073680,8.008540,24.615689
11061:152293,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,455.315944,343.874134,453.798850,343.190930,456.925200,344.706760,3.126350,1.515830,4.739015
11061:152307,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,474.014119,340.637901,471.215170,337.057540,475.432030,344.213380,4.216860,7.155840,30.175175
11061:152315,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,479.495256,336.763087,468.707970,330.002010,486.194400,341.730010,17.486430,11.728000,205.080851
11061:152323,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,489.812862,315.446589,482.735200,297.376600,497.121300,330.567400,14.386100,33.190800,477.486168
11061:152331,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,453.417995,345.053156,452.005660,343.695020,455.168400,346.858680,3.162740,3.163660,10.005834
11061:152340,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,476.421416,343.197016,473.743920,340.385330,479.326800,346.472880,5.582880,6.087550,33.986061
11061:152358,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,432.243445,315.759105,426.995280,309.669440,436.857610,322.395830,9.862330,12.726390,125.511858
11061:152366,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,480.588347,356.700314,477.893210,353.168460,484.061200,360.115140,6.167990,6.946680,42.847053
11061:152374,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,479.780489,322.217291,477.120780,314.028300,483.812060,330.747800,6.691280,16.719500,111.874856
11061:152382,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,489.369031,331.368545,488.400420,327.943990,491.039600,333.937800,2.639180,5.993810,15.818743
11061:152404,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,473.446046,328.470824,470.239010,325.786900,475.789310,330.817200,5.550300,5.030300,27.919674
11061:152412,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,453.285499,341.192305,449.746500,337.712230,455.254800,344.290920,5.508300,6.578690,36.237398
11061:152439,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,456.795331,323.917157,446.362400,306.040700,465.106300,341.836100,18.743900,35.795400,670.945398
11061:152447,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,440.971189,336.345831,438.992850,329.283400,442.500400,339.356500,3.507550,10.073100,35.331902
11061:152455,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,486.922253,337.184885,484.432720,333.653730,488.941000,341.803630,4.508280,8.149900,36.742031
11061:152463,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,482.282748,332.398046,480.185940,329.151530,484.192840,335.429270,4.006900,6.277740,25.154276
11061:152471,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,485.747563,354.672833,480.497360,350.939080,490.593800,359.410010,10.096440,8.470930,85.526236
11061:152480,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,479.751890,332.665876,476.639630,330.222340,481.532190,334.315100,4.892560,4.092760,20.024074
11061:152498,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,471.177699,350.874481,469.713930,348.948310,472.996800,352.756200,3.282870,3.807890,12.500808
11061:152501,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,447.848024,351.699561,445.134770,347.000320,449.871100,355.721000,4.736330,8.720680,41.304018
11061:152510,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,443.972197,354.061663,440.926400,347.111550,447.229100,362.961640,6.302700,15.850090,99.898362
11061:152528,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,474.155251,349.761023,466.012360,342.871800,479.366900,355.893900,13.354540,13.022100,173.904155
11061:152536,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,458.052831,343.121059,456.567000,341.183060,460.139990,344.421670,3.572990,3.238610,11.571521
11061:152544,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,481.836739,344.727244,479.351200,342.867640,484.703060,346.333130,5.351860,3.465490,18.546817
11061:152552,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,475.888238,338.990478,474.009630,337.654920,477.683570,340.442280,3.673940,2.787360,10.240593
11061:152579,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,482.129649,353.213575,480.057200,350.019010,484.721200,355.636100,4.664000,5.617090,26.198108
11061:152587,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,446.141629,338.231202,443.911100,333.062930,448.393700,340.105160,4.482600,7.042230,31.567500
11061:152595,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,438.502963,309.728152,430.022700,304.468980,447.650600,313.934180,17.627900,9.465200,166.851599
11061:152609,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,444.669814,332.202118,441.214160,321.622800,447.414810,339.836700,6.200650,18.213900,112.938019
11061:152617,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,429.338807,326.260971,424.991040,317.845150,437.101100,333.581260,12.110060,15.736110,190.565236
11061:152625,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,416.446675,333.476202,407.787700,330.683340,424.156500,339.619720,16.368800,8.936380,146.277817
11061:152633,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,488.284173,311.994211,483.440600,301.911700,491.642100,323.670700,8.201500,21.759000,178.456439
11061:152641,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,470.379488,353.784877,465.270890,351.596200,474.101800,356.032690,8.830910,4.436490,39.178244
11061:152650,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,476.244331,330.753896,473.543300,328.863650,478.548290,332.582150,5.004990,3.718500,18.611055
11061:152668,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,431.622542,333.080311,429.403750,328.473190,433.406950,335.849400,4.003200,7.376210,29.528444
11061:152676,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,457.877974,349.081916,455.210900,345.419480,461.576540,354.898990,6.365640,9.479510,60.343148
11061:152692,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,463.629450,347.671729,455.945370,337.056500,471.205400,355.063920,15.260030,18.007420,274.793769
11061:152706,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,443.654413,340.638402,439.442360,338.585310,448.740800,342.927450,9.298440,4.342140,40.375128
11061:152714,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,448.326653,343.907773,445.861640,340.380880,451.683600,348.391580,5.821960,8.010700,46.637975
11061:152722,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,436.185731,341.263990,427.115600,336.152680,441.418900,347.498230,14.303300,11.345550,162.278805
11061:152749,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,466.677644,331.389134,459.846800,319.914030,472.850530,344.240530,13.003730,24.326500,316.335238
11061:152757,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,453.501357,349.915048,451.065520,346.120640,456.424050,355.009140,5.358530,8.888500,47.629294
11061:152765,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,464.695507,352.943056,460.475800,349.465440,467.172500,356.628930,6.696700,7.163490,47.971743
11061:152773,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,472.344427,314.708842,463.694190,304.581700,478.487500,323.075100,14.793310,18.493400,273.578599
11061:152781,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,417.548056,310.071430,409.072280,298.883690,427.878500,319.431390,18.806220,20.547700,386.424567
11061:152790,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,445.222465,345.107512,443.248590,341.327310,447.150980,349.928710,3.902390,8.601400,33.566017
11061:152803,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,489.138127,334.666363,488.052310,333.091900,490.209100,336.359200,2.156790,3.267300,7.046880
11061:152811,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,483.158693,325.373241,481.353420,320.526180,484.903230,329.817500,3.549810,9.291320,32.982421
11061:152820,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,496.351237,321.160438,488.598340,309.757500,502.689640,332.539170,14.091300,22.781670,321.023346
11061:164445,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,465.962504,302.177125,457.736100,296.646200,470.426700,310.195100,12.690600,13.548900,171.943670
11061:165565,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,427.648029,300.844203,422.720060,298.021600,431.811900,303.239200,9.091840,5.217600,47.437584
11061:165573,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,455.023594,304.440710,449.469700,301.936360,459.091900,307.003400,9.622200,5.067040,48.756072
11061:171034,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,480.716218,304.044414,466.558800,291.809100,490.643200,318.975700,24.084400,27.166600,654.291261
11061:171042,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,430.323868,305.129260,425.522510,300.332760,437.846000,310.259780,12.323490,9.927020,122.335532
11061:171069,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,444.471671,313.417657,434.513300,303.178130,459.488000,323.326800,24.974700,20.148670,503.206989
11088:154792,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,710.046396,227.942430,706.765750,226.052490,713.288640,229.724400,6.522890,3.671910,23.951465
11088:154806,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,706.935727,215.955509,701.286400,208.418300,711.825970,224.756600,10.539570,16.338300,172.198657
11088:154814,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,687.996035,256.631367,685.168700,250.717770,691.957520,262.379600,6.788820,11.661830,79.170065
11088:154822,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,682.131983,236.275773,679.408280,233.095670,684.203060,238.726400,4.794780,5.630730,26.998112
11088:154849,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,691.087272,243.951762,689.355420,242.038640,692.921500,246.247900,3.566080,4.209260,15.010558
11088:154857,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,692.790315,251.914536,691.330720,250.198930,694.418370,253.192700,3.087650,2.993770,9.243714
11088:154881,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,724.008407,248.185647,721.978400,245.211380,726.264420,251.142900,4.286020,5.931520,25.422613
11088:154890,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,729.924275,248.108525,725.397910,243.063100,734.194300,252.684000,8.796390,9.620900,84.629189
